,TIME,OA,T_air_test_cell,Qsol,Sign,Q_sens_test_cell,T_h_set,T_c_set,Month,Day,Hour
78242,6392.033333333333,15.049999999999027,20.34502092817952,205.7703239169903,1.0,0.0,20.0,26.0,9.0,24.0,8.033333333332848
78243,6392.05,15.083333333333696,20.461928189863933,208.23248982414435,1.0,0.0,20.0,26.0,9.0,24.0,8.050000000000182
78244,6392.066666666667,15.116666666666545,20.5681565099486,210.69343292498064,1.0,0.0,20.0,26.0,9.0,24.0,8.066666666666606
78245,6392.083333333333,15.149999999999393,20.665016071125805,213.1531389453609,1.0,0.0,20.0,26.0,9.0,24.0,8.08333333333303
78246,6392.1,15.18333333333406,20.753659196122985,215.611593630704,1.0,0.0,20.0,26.0,9.0,24.0,8.100000000000366
78247,6392.116666666667,15.216666666666908,20.83508511319534,218.0687827458848,1.0,0.0,20.0,26.0,9.0,24.0,8.116666666666788
78248,6392.133333333333,15.249999999999757,20.911168912817427,220.52469207629636,1.0,0.0,20.0,26.0,9.0,24.0,8.133333333333212
78249,6392.15,15.283333333332603,20.982575382995343,222.97930742763432,1.0,0.0,20.0,26.0,9.0,24.0,8.149999999999634
78250,6392.166666666667,15.316666666667272,21.048898513797376,225.43261462636207,1.0,0.0,20.0,26.0,9.0,24.0,8.16666666666697
78251,6392.1833333333325,15.35000000000012,21.110763917382005,227.88459951954903,1.0,0.0,20.0,26.0,9.0,24.0,8.183333333333394
78252,6392.2,15.383333333332969,21.16872074322376,230.33524797588512,1.0,0.0,20.0,26.0,9.0,24.0,8.199999999999818
78253,6392.216666666667,15.416666666667636,21.22325095033541,232.7845458855793,1.0,0.0,20.0,26.0,9.0,24.0,8.21666666666715
78254,6392.233333333334,15.450000000000484,21.27477743577975,235.23247916026676,1.0,0.0,20.0,26.0,9.0,24.0,8.233333333333576
78255,6392.25,15.483333333333333,21.32465476699074,237.67903373399548,1.0,0.0,20.0,26.0,9.0,24.0,8.25
78256,6392.2666666666655,15.51666666666618,21.373095678547703,240.1241955630896,1.0,0.0,20.0,26.0,9.0,24.0,8.266666666666424
78257,6392.283333333333,15.549999999999027,21.41930309838666,242.56795062645088,1.0,0.0,20.0,26.0,9.0,24.0,8.283333333332848
78258,6392.3,15.583333333333696,21.46355312139345,245.0102849260594,1.0,0.0,20.0,26.0,9.0,24.0,8.300000000000182
78259,6392.316666666667,15.616666666666545,21.50608780656034,247.4511844866212,1.0,0.0,20.0,26.0,9.0,24.0,8.316666666666606
78260,6392.333333333333,15.649999999999393,21.547119390532696,249.89063535675496,1.0,0.0,20.0,26.0,9.0,24.0,8.33333333333303
78261,6392.35,15.68333333333406,21.586833931203618,252.32862360875487,1.0,0.0,20.0,26.0,9.0,24.0,8.350000000000366
78262,6392.366666666667,15.716666666666908,21.626352946869957,254.7651353385436,1.0,0.0,20.0,26.0,9.0,24.0,8.366666666666788
78263,6392.383333333333,15.749999999999757,21.665709110517785,257.2001566667096,1.0,0.0,20.0,26.0,9.0,24.0,8.383333333333212
78264,6392.4,15.783333333332603,21.703972464854115,259.63367373824093,1.0,0.0,20.0,26.0,9.0,24.0,8.399999999999634
78265,6392.416666666667,15.816666666667272,21.741278052342167,262.06567272312424,1.0,0.0,20.0,26.0,9.0,24.0,8.41666666666697
78266,6392.4333333333325,15.85000000000012,21.77774422407624,264.4961398160032,1.0,0.0,20.0,26.0,9.0,24.0,8.433333333333394
78267,6392.45,15.883333333332969,21.813474724402816,266.9250612372942,1.0,0.0,20.0,26.0,9.0,24.0,8.449999999999818
78268,6392.466666666667,15.916666666667636,21.843765666501714,269.3524232330519,1.0,0.0,20.0,26.0,9.0,24.0,8.46666666666715
78269,6392.483333333334,15.950000000000484,21.86925021352117,271.77821207487096,1.0,0.0,20.0,26.0,9.0,24.0,8.483333333333576
78270,6392.5,15.983333333333333,21.89619927685435,274.2024140608853,1.0,0.0,20.0,26.0,9.0,24.0,8.5
78271,6392.5166666666655,16.01666666666618,21.929471364428274,276.9766374043874,1.0,0.0,20.0,26.0,9.0,24.0,8.516666666666424
78272,6392.533333333333,16.049999999999027,21.9676718754814,280.129699918862,1.0,0.0,20.0,26.0,9.0,24.0,8.533333333332848
78273,6392.55,16.083333333333695,22.005471959552075,283.3194465371968,1.0,0.0,20.0,26.0,9.0,24.0,8.550000000000182
78274,6392.566666666667,16.116666666666543,22.042944368467253,286.5457063343326,1.0,0.0,20.0,26.0,9.0,24.0,8.566666666666606
78275,6392.583333333333,16.14999999999939,22.080152750804437,289.8083069578614,1.0,0.0,20.0,26.0,9.0,24.0,8.58333333333303
78276,6392.6,16.18333333333406,22.11715295756164,293.10707463298314,1.0,0.0,20.0,26.0,9.0,24.0,8.600000000000366
78277,6392.616666666667,16.216666666666907,22.155008091453865,296.44183416715646,1.0,0.0,20.0,26.0,9.0,24.0,8.616666666666788
78278,6392.633333333333,16.249999999999755,22.193668122200076,299.81240895663655,1.0,0.0,20.0,26.0,9.0,24.0,8.633333333333212
